yDay,SST.mean,SST.median,SST.sd,SST.q5,SST.q10,SST.q25,SST.q75,SST.q90,SST.q95,SST.min,SST.max
206,8.536363636363635,8.623999999999999,0.4803441001463997,7.808999999999999,7.9609999999999985,8.313500000000001,8.774,9.163,9.213999999999999,7.657,9.264999999999999
207,8.562636363636363,8.605999999999998,0.49500005509641604,7.822999999999999,7.884999999999998,8.3165,8.817,9.102,9.265,7.760999999999999,9.427999999999999
208,8.498272727272727,8.344999999999999,0.5274887848872412,7.904999999999999,7.922000000000001,8.19,8.756499999999999,9.334999999999999,9.357,7.887999999999998,9.379
209,8.473363636363636,8.236999999999998,0.47539673383970027,8.1165,8.120000000000001,8.155999999999999,8.7275,9.137,9.2665,8.113,9.395999999999999
210,8.463090909090909,8.350000000000001,0.40622788051670056,7.977,7.984999999999999,8.188999999999998,8.679,9.062999999999999,9.128499999999999,7.969000000000001,9.193999999999999
211,8.385818181818182,8.381999999999998,0.4349376548844257,7.83,7.8919999999999995,8.092999999999998,8.6395,8.908000000000001,9.0335,7.768000000000001,9.158999999999999
212,8.342454545454546,8.381999999999998,0.409968136234114,7.814499999999999,7.815999999999999,8.038499999999999,8.5315,8.788,8.964500000000001,7.812999999999999,9.141
213,8.522090909090908,8.472999999999999,0.6180630153221364,7.911999999999999,7.943999999999999,7.983499999999999,8.7375,9.174,9.539,7.879999999999999,9.904
214,8.49609090909091,8.495000000000001,0.574625000247197,7.778499999999999,7.823999999999998,8.0375,8.794500000000001,9.235,9.3775,7.7330000000000005,9.52
215,8.515181818181818,8.661000000000001,0.4983865604491794,7.9445,7.977999999999998,8.0575,8.884999999999998,9.116,9.1735,7.911000000000001,9.231
216,8.436727272727271,8.171,0.5306351083200378,7.8614999999999995,7.899000000000001,8.0375,8.8645,9.139999999999999,9.1905,7.823999999999998,9.241
217,8.443090909090909,8.623999999999999,0.5010024859310487,7.7795000000000005,7.931000000000001,8.0655,8.701,9.155,9.1595,7.628,9.164
218,8.453454545454544,8.613,0.6337525327186255,7.624499999999999,7.657,7.869,9.014499999999998,9.133,9.222999999999999,7.591999999999999,9.312999999999999
219,8.362727272727271,8.600000000000001,0.6663829365926311,7.560499999999999,7.640999999999998,7.734499999999999,8.949499999999999,9.108,9.1805,7.48,9.253
220,8.367181818181818,8.553,0.6081483072708199,7.666499999999999,7.670999999999999,7.754,8.911,9.033999999999999,9.0625,7.661999999999999,9.091
221,8.3924545454545445,8.469999999999999,0.4771032097222495,7.782,7.9559999999999995,8.0215,8.762,8.989,9.003,7.6080000000000005,9.017
222,8.341,8.238,0.3861090519529432,7.837999999999999,8.07,8.151499999999999,8.607000000000001,8.825,8.8825,7.605999999999998,8.940000000000001
223,8.311545454545454,8.32,0.3060586099544867,7.914999999999999,8.070999999999998,8.1285,8.439,8.725999999999999,8.783,7.759,8.84
224,8.30190909090909,8.291999999999998,0.3327583070474591,7.8805,7.9289999999999985,8.064499999999999,8.5175,8.7,8.7875,7.832000000000001,8.875
225,8.21509090909091,8.213999999999999,0.3781247028548791,7.721,7.724,7.972000000000001,8.377999999999998,8.602,8.7875,7.718,8.972999999999999
226,8.27509090909091,8.274999999999999,0.3954429047398509,7.686,7.73,8.124,8.3995,8.713000000000001,8.8735,7.6419999999999995,9.033999999999999
227,8.284272727272727,8.376000000000001,0.39780726260567273,7.704999999999998,7.739999999999998,8.025999999999998,8.453,8.754000000000001,8.862,7.669999999999998,8.969999999999999
228,8.25390909090909,8.203,0.40028351316172217,7.6899999999999995,7.75,8.0075,8.506499999999999,8.687999999999999,8.814499999999999,7.629999999999999,8.940999999999999
229,8.261636363636363,8.123999999999999,0.45422137174009647,7.6899999999999995,7.718,7.987500000000001,8.6575,8.849,8.9205,7.661999999999999,8.992
230,8.31,8.175,0.4780215476314846,7.74,7.800000000000001,7.991,8.768,8.948999999999998,8.982,7.68,9.014999999999999
231,8.295363636363636,8.219999999999999,0.4889348162541242,7.7835,7.841000000000001,7.8795,8.472999999999999,9.026,9.1245,7.725999999999999,9.222999999999999
232,8.309909090909091,8.157,0.46515942526094267,7.783000000000001,7.879000000000001,8.006,8.539,9.02,9.0795,7.687000000000001,9.139
233,8.248363636363637,8.125,0.4222383859213357,7.7585,7.806999999999999,7.9434999999999985,8.531,8.695,8.871500000000001,7.710000000000001,9.048
234,8.294272727272727,8.309999999999999,0.38780306623570976,7.7254999999999985,7.733999999999998,8.0215,8.5535,8.771999999999998,8.811499999999999,7.716999999999999,8.850999999999999
235,8.28390909090909,8.405000000000001,0.4328194668786183,7.693999999999999,7.794999999999998,7.936499999999999,8.532,8.776,8.865,7.593,8.954
236,8.220181818181818,8.154,0.40116450944265225,7.684999999999999,7.864999999999998,7.997,8.4915,8.646999999999998,8.796,7.504999999999999,8.945
237,8.237727272727271,8.120999999999999,0.4398022489503868,7.6850000000000005,7.7010000000000005,7.911999999999999,8.593499999999999,8.803,8.8675,7.6690000000000005,8.931999999999999
238,8.226090909090908,8.242999999999999,0.46244771694656517,7.534000000000001,7.684000000000001,8.033999999999999,8.443999999999999,8.579999999999998,8.852999999999998,7.384,9.126
239,8.256,8.239,0.4636015530603842,7.564499999999999,7.7719999999999985,8.059,8.467,8.634,8.872,7.356999999999999,9.11
240,8.288,8.254999999999999,0.5210541238681448,7.563000000000001,7.681000000000001,7.940999999999999,8.693999999999999,8.899000000000001,8.958,7.445,9.017
241,8.28281818181818,8.216999999999999,0.44890729960244985,7.664,7.7379999999999995,8.030999999999999,8.548,8.806999999999999,8.95,7.59,9.093
242,8.338545454545454,8.256999999999998,0.41883442161225565,7.753,7.9830000000000005,8.116999999999999,8.568999999999999,8.719999999999999,8.896999999999998,7.523,9.074
243,8.299818181818182,8.244,0.4163622985290143,7.639499999999998,7.800999999999998,8.128,8.589,8.762999999999998,8.8135,7.477999999999998,8.864
244,8.343545454545454,8.465,0.413772730768079,7.683999999999999,7.841999999999999,8.1435,8.65,8.71,8.810500000000001,7.526,8.911000000000001
245,8.438818181818181,8.570999999999998,0.31249634179677044,7.952499999999999,8.056999999999999,8.2065,8.6645,8.725000000000001,8.767000000000001,7.847999999999999,8.809000000000001
246,8.365818181818181,8.46,0.32157077546997936,7.8675,8.207,8.2715,8.524999999999999,8.681000000000001,8.6895,7.527999999999999,8.698
247,8.305,8.489999999999998,0.46720209759803083,7.567500000000001,7.774000000000001,8.034999999999998,8.6255,8.776,8.783,7.361000000000001,8.79
248,8.328363636363637,8.431000000000001,0.4574860156829437,7.6129999999999995,7.675999999999998,8.0725,8.59,8.817,8.894,7.550000000000001,8.971
249,8.393181818181818,8.425,0.3937656201807919,7.8355,7.873999999999999,8.078,8.733,8.779,8.863,7.797000000000001,8.947
250,8.381727272727273,8.32,0.40207961672014375,7.8245000000000005,7.8629999999999995,8.114,8.661499999999998,8.782,8.910499999999999,7.786000000000001,9.039
251,8.423636363636364,8.57,0.3434106208978611,8.0345,8.047,8.0945,8.6965,8.815999999999999,8.843499999999999,8.021999999999998,8.870999999999999
252,8.475545454545454,8.561,0.35976307860489615,8.017999999999999,8.062999999999999,8.1245,8.763,8.841999999999999,8.911499999999998,7.972999999999999,8.980999999999998
253,8.516727272727271,8.663,0.46135107909467216,7.831499999999998,8.041999999999998,8.183,8.8165,8.937999999999999,9.0665,7.620999999999999,9.195
254,8.537727272727272,8.600999999999999,0.4693521260011702,7.849499999999999,8.201999999999998,8.2365,8.8215,9.008,9.0825,7.497,9.157
255,8.484454545454545,8.543,0.4694158846132853,7.7094999999999985,7.9929999999999986,8.3645,8.708,9.036,9.073,7.425999999999998,9.11
256,8.47809090909091,8.524000000000001,0.5078742865208783,7.5794999999999995,7.626999999999999,8.3735,8.888,8.972000000000001,9.017,7.532,9.062
257,8.386454545454544,8.416999999999998,0.4115564028505359,7.747,7.814,8.17,8.7135,8.745999999999999,8.8685,7.68,8.991
258,8.405727272727272,8.469000000000001,0.58058437645343,7.5555,7.904,8.035,8.747,8.875,9.107,7.207000000000001,9.339
259,8.427727272727273,8.448,0.5012506540462744,7.65,7.8919999999999995,8.1765,8.7515,8.902000000000001,9.0475,7.408000000000001,9.193
260,8.459909090909091,8.547,0.49676965578534543,7.695,8.027000000000001,8.213000000000001,8.7465,8.995999999999999,9.061,7.3629999999999995,9.126
261,8.596545454545454,8.553,0.3880745710907539,8.1315,8.149000000000001,8.278,8.826,9.019,9.1725,8.114,9.326
262,8.636,8.704999999999998,0.40493357479962105,8.1185,8.166,8.2875,9,9.073,9.1395,8.070999999999998,9.206
263,8.726999999999999,8.883,0.3991500970812862,8.196499999999999,8.207999999999998,8.366999999999999,9.0705,9.123,9.181999999999999,8.184999999999999,9.241
264,8.723181818181818,8.503,0.4131950672943274,8.319999999999999,8.355999999999998,8.3865,9.119499999999999,9.270999999999999,9.3065,8.283999999999999,9.342
265,8.698272727272727,8.729,0.474855576130067,8.1065,8.166,8.3535,8.997,9.392,9.3975,8.047,9.403
266,8.71490909090909,8.751999999999999,0.46616508975800713,8.0815,8.137,8.2945,9.091999999999999,9.279,9.291,8.026,9.302999999999999
267,8.824818181818182,8.896999999999998,0.33410861053909346,8.346499999999999,8.443999999999999,8.534,9.033999999999999,9.222,9.238499999999998,8.248999999999999,9.254999999999999
268,8.865181818181817,8.977999999999998,0.32693785898296285,8.3905,8.445,8.5735,9.119499999999999,9.211,9.228,8.335999999999999,9.245
269,8.878545454545455,8.947,0.3171341557247854,8.438,8.614,8.653500000000001,9.0025,9.241999999999999,9.3225,8.262,9.403
270,8.901181818181817,8.995999999999999,0.26712649369982694,8.4895,8.648,8.748,9.055,9.103,9.2035,8.331,9.304
271,8.95190909090909,8.918,0.25173257816399314,8.599,8.629000000000001,8.826,9.1365,9.305,9.314,8.568999999999999,9.323
272,9.028181818181817,9.026,0.25578773159861223,8.671,8.838999999999999,8.877999999999998,9.161999999999999,9.29,9.373999999999999,8.503,9.458
273,9.05809090909091,9.076,0.29602751714847525,8.6315,8.777000000000001,8.879999999999999,9.2595,9.445,9.4495,8.486,9.453999999999999
274,9.036545454545454,9.065999999999999,0.31910918621574186,8.581499999999998,8.820999999999998,8.825,9.312999999999999,9.346,9.365,8.341999999999999,9.384
275,9.099818181818181,9.123,0.3705687029909082,8.571499999999999,8.777999999999999,8.975000000000001,9.251,9.312,9.5915,8.364999999999998,9.871
276,9.049545454545454,9.107,0.2998784299133113,8.5855,8.802,8.9515,9.2045,9.353,9.4215,8.369,9.49
277,9.067545454545453,9.042,0.3210621010447558,8.594999999999999,8.86,8.972499999999998,9.270999999999999,9.408,9.469999999999999,8.329999999999998,9.532
278,9.075272727272727,9.004,0.25478229566007576,8.755999999999998,8.864999999999998,8.956,9.1905,9.421,9.483999999999998,8.646999999999998,9.546999999999999
279,9.114272727272727,9.028,0.2271598956282078,8.905499999999998,8.919999999999998,8.9265,9.2735,9.395,9.474499999999999,8.890999999999998,9.554
280,9.161636363636363,9.129,0.3013480621232774,8.770999999999999,8.965,9.0285,9.28,9.383,9.588,8.576999999999998,9.793
281,9.28690909090909,9.356,0.3022202688588091,8.7745,8.915,9.197,9.442,9.594,9.642,8.634,9.69
282,9.41309090909091,9.424999999999999,0.22026323095126646,9.038499999999999,9.081999999999999,9.37,9.51,9.701,9.706,8.995000000000001,9.711
283,9.427545454545454,9.354,0.3018143017275235,9.010000000000002,9.086,9.282,9.6345,9.81,9.873000000000001,8.934000000000001,9.936
284,9.408,9.459,0.3421756858691161,8.9795,8.992,9.1335,9.64,9.719,9.8705,8.966999999999999,10.022
285,9.461272727272727,9.497,0.290034856839343,9.057500000000001,9.074,9.261,9.638,9.738,9.868500000000001,9.041,9.999
286,9.488818181818182,9.456999999999999,0.22892086762976324,9.1265,9.131,9.4165,9.683,9.770999999999999,9.7715,9.122,9.772
287,9.724545454545455,9.706,0.11257030126668725,9.591999999999999,9.605,9.616999999999999,9.8245,9.86,9.866499999999998,9.578999999999999,9.873
288,9.784272727272727,9.777,0.23385298411997693,9.514,9.599,9.6405,9.899,9.939,10.128,9.429,10.317
289,9.840636363636364,9.843,0.3822269673184435,9.361,9.369,9.564,9.9495,10.392999999999999,10.4645,9.353,10.536
290,9.911818181818182,9.892,0.35522100674983115,9.434,9.45,9.7225,10.1025,10.248,10.429499999999999,9.418,10.610999999999999
291,9.917,9.885,0.28842191317581956,9.538,9.562,9.751999999999999,10.055,10.206999999999999,10.3525,9.514,10.498
292,9.990272727272727,9.953999999999999,0.3009528504297946,9.681000000000001,9.686,9.774,10.1325,10.314,10.482,9.676,10.65
293,10.098454545454546,10.045,0.48054476662145923,9.6015,9.613,9.771,10.306,10.633,10.898,9.59,11.163
294,10.170363636363636,10.126999999999999,0.4275133384415681,9.693,9.774,9.934000000000001,10.2635,10.522,10.868,9.612,11.214
295,10.188545454545455,10.164,0.3688572525073523,9.736,9.796,9.942,10.3985,10.485999999999999,10.721,9.676,10.956
296,9.97190909090909,9.958,0.6975324300052949,8.931999999999999,9.693999999999999,9.785499999999999,10.392,10.624,10.678,8.169999999999998,10.732
297,9.899272727272727,10.14,1.0093061072746055,8.298,9.604,9.923499999999999,10.448,10.469,10.5405,6.992000000000001,10.612
298,9.9582727272727265,10.225999999999999,0.915123826693316,8.5505,9.785,9.91,10.386,10.517999999999999,10.5595,7.315999999999999,10.600999999999999
299,9.918454545454546,10.145,0.9265865705519761,8.534,9.791,9.836500000000001,10.424,10.576,10.5845,7.277000000000001,10.593
300,10.030181818181818,10.286999999999999,0.9525533914885634,8.6115,9.931,9.982,10.4145,10.603,10.745999999999999,7.291999999999998,10.889
301,10.137545454545455,10.231,0.7337089836762756,8.979,9.738,9.9935,10.6095,10.807,10.847999999999999,8.219999999999999,10.889
302,10.317545454545455,10.523,0.7798504168924147,9.1245,10.058,10.137999999999998,10.782,10.932,10.959,8.190999999999999,10.985999999999999
303,10.319727272727272,10.497,0.932859484693069,8.879,10.036999999999999,10.2165,10.8515,11.067,11.07,7.721,11.073
304,10.359272727272726,10.469,0.8959320388186917,8.902000000000001,9.812,10.161999999999999,10.991,11.041,11.0695,7.992000000000001,11.097999999999999
305,10.415818181818182,10.587,0.6443146464549475,9.2945,9.786999999999999,10.282499999999999,10.833,10.916,10.948,8.802,10.98
306,10.60990909090909,10.693,0.3933483073677716,10.0075,10.129,10.365,10.823,11.057,11.0855,9.886,11.113999999999999
307,10.767636363636363,10.766,0.39066923931307196,10.217500000000001,10.256,10.5275,11.0255,11.25,11.311499999999999,10.179,11.373
308,10.771454545454546,10.875,0.3854076708204866,10.275500000000001,10.288,10.4155,11.113499999999998,11.225999999999999,11.2285,10.263,11.231
309,10.856727272727273,11.016,0.4971726241274938,10.1465,10.314,10.501,11.149000000000001,11.288,11.4895,9.979,11.690999999999999
310,10.863181818181818,10.961,0.5663385591996749,10.0055,10.145,10.6,11.201,11.235,11.574,9.866,11.913
311,10.940636363636363,10.982,0.5263544951318023,10.16,10.263,10.648,11.2,11.497,11.663499999999999,10.057,11.83
312,10.972363636363635,11.122,0.4997756041919761,10.208499999999999,10.280999999999999,10.658999999999999,11.309,11.512,11.539,10.136,11.565999999999999
313,11.056545454545454,11.182,0.5806891360506692,10.059999999999999,10.073,10.7975,11.5795,11.604,11.613499999999998,10.046999999999999,11.623
314,11.141272727272726,11.440999999999999,0.6416909054847343,10.003499999999999,10.052,10.9085,11.6005,11.73,11.752500000000001,9.955,11.775
315,11.255454545454546,11.466,0.6859324111946252,10.026,10.068,11.0425,11.748999999999999,11.93,11.931999999999999,9.984,11.934
316,11.479636363636363,11.706999999999999,0.7742914532302774,10.088999999999999,10.213,11.2575,12.094000000000001,12.163,12.167,9.965,12.171
317,11.530363636363637,11.64,0.8022315467154447,10.151,10.275,11.315999999999999,12.036999999999999,12.201,12.4495,10.027,12.698
318,11.427363636363637,11.512,0.9039144066478059,10.186499999999999,10.315,10.901499999999999,11.850999999999999,12.235,12.7035,10.058,13.172
319,11.369363636363635,11.208,0.8100280578754382,10.4605,10.557,10.928,11.6155,12.173,12.706,10.363999999999999,13.238999999999999
320,11.390818181818181,11.275,0.7102454249316665,10.711,10.839,10.927499999999998,11.508,12.04,12.591999999999999,10.583,13.144
321,11.516545454545454,11.372,0.7315281763044214,10.768,10.866,11.062,11.6675,12.247,12.7635,10.67,13.28
322,11.598818181818181,11.501,0.6894941360420432,10.7595,10.884,11.157,12.0135,12.258,12.623999999999999,10.635,12.99
323,11.534363636363636,11.693999999999999,0.6210488342678492,10.7005,10.919,11.0805,11.865,12.104,12.392499999999998,10.482,12.681
324,11.656363636363636,11.625,0.692334351701152,10.783999999999999,10.987,11.3235,11.8915,12.106,12.683,10.581,13.26
325,11.78590909090909,11.576,0.6670090635884122,11.0505,11.427999999999999,11.4675,12.020499999999998,12.354,12.826999999999998,10.673,13.299999999999999
326,11.845545454545453,11.693999999999999,0.6981912866308724,11.0045,11.126999999999999,11.497499999999999,12.000499999999999,12.844999999999999,13.062999999999999,10.882,13.281
327,11.953454545454544,11.825,0.771628843892757,11.0075,11.067,11.535499999999999,12.3195,12.971,13.1775,10.948,13.384
328,12.086818181818181,11.98,0.5972066339520712,11.286000000000001,11.528,11.742999999999999,12.387,12.638,12.9385,11.044,13.238999999999999
329,12.036181818181818,12.024,0.5092417536262752,11.3075,11.533,11.7615,12.4165,12.515,12.6835,11.081999999999999,12.852
330,12.07090909090909,11.943999999999999,0.5263545296747152,11.3235,11.622,11.8095,12.478,12.603,12.7365,11.025,12.87
331,12.180181818181818,12.078999999999999,0.5057657201080001,11.5785,11.637,11.805499999999999,12.4885,12.929,12.9625,11.52,12.996
332,12.343636363636364,12.202,0.6297658728015156,11.761499999999998,11.818999999999999,11.866999999999999,12.546499999999998,13.308,13.4585,11.703999999999999,13.609
333,12.428636363636363,12.128,0.6962504251671624,11.804,11.916,12.0245,12.644,13.600999999999999,13.689499999999999,11.692,13.778
334,12.475272727272728,12.137,0.6991196022010957,11.794,12.025,12.065,12.765,13.408999999999999,13.6655,11.562999999999999,13.922
335,12.456545454545454,12.347,0.7154010572589846,11.515999999999998,11.629999999999999,12.128,12.737,13.289,13.593,11.402,13.897
336,12.544090909090908,12.538,0.725193691994829,11.568,11.588,12.210999999999999,12.77,13.43,13.7205,11.548,14.011
337,12.674636363636363,12.632,0.6126663484682789,11.8,11.875,12.3505,13.04,13.189,13.5275,11.725,13.866
338,12.843272727272726,12.946,0.6458935037464135,11.889,12.027,12.488,13.193,13.629999999999999,13.767,11.751,13.904
339,12.906636363636364,12.769,0.7411808514427871,11.8325,11.953,12.6015,13.2935,13.666,13.9785,11.712,14.291
340,13.012727272727272,13.051,0.7714407418472389,11.8715,11.985999999999999,12.628,13.3585,13.902,14.1435,11.757,14.385
341,12.984,13.08,0.7715544050810677,11.8,11.837,12.556999999999999,13.41,13.706999999999999,14.0135,11.763,14.32
342,12.983090909090908,13.044,0.9393695177666191,11.557500000000001,12.032,12.5225,13.483,13.871,14.218499999999999,11.083,14.565999999999999
343,13.174818181818182,13.36,0.9933708087297327,11.7415,12.294,12.5655,13.7755,14.231,14.448,11.189,14.665
344,13.299363636363637,13.379,0.9898567848661012,11.985499999999998,12.245,12.543,14.1125,14.432,14.583,11.725999999999999,14.734
345,13.445545454545455,13.440999999999999,0.8371248847855813,12.494499999999999,12.591,12.728,14.062999999999999,14.677999999999999,14.6785,12.398,14.679
346,13.47390909090909,13.668,0.9173191870385636,12.25,12.451,12.7925,14.1785,14.581999999999999,14.6815,12.049,14.781
347,13.425454545454546,13.575,1.0025839978412152,11.943999999999999,12.479,12.809,14.2945,14.563,14.5715,11.408999999999999,14.58
348,13.599,13.623,0.8379431961654681,12.5105,12.532,12.9605,14.331499999999998,14.68,14.6955,12.488999999999999,14.711
349,13.749545454545455,13.587,0.8114645233941364,12.871500000000001,12.906,13.033,14.5825,14.687,14.8065,12.837,14.926
350,13.883818181818182,13.654,0.7493823881279597,13.116,13.142999999999999,13.219999999999999,14.4285,14.977,15.0175,13.089,15.058
351,13.996363636363636,14.02,0.7209066892084264,13.1625,13.263,13.389,14.5535,14.988999999999999,15.023,13.062,15.057
352,14.019363636363636,14.208,0.7622195579657182,13.106,13.136,13.315999999999999,14.724499999999999,14.889,14.949,13.076,15.009
353,14.061,14.072,0.7073361294321112,13.0445,13.219,13.6465,14.7265,14.907,14.934000000000001,12.87,14.961
354,13.969272727272728,13.968,0.5539837706845014,13.133,13.273,13.709999999999999,14.314,14.645999999999999,14.728,12.993,14.81
355,13.968181818181817,14.062,0.515153922276016,13.370999999999999,13.475999999999999,13.529499999999999,14.286999999999999,14.581999999999999,14.725999999999999,13.266,14.87
356,14.044818181818181,13.983,0.5804792534073577,13.3055,13.432,13.647,14.4855,14.793,14.8625,13.179,14.932
357,14.183545454545454,14.18,0.5473418243906388,13.463,13.559,13.727,14.584,14.722,14.919,13.366999999999999,15.116
358,14.244181818181818,14.224,0.453144969779389,13.621500000000001,13.622,13.878,14.608999999999998,14.799,14.8065,13.621,14.814
359,14.347272727272728,14.382,0.44117118920189946,13.718,13.731,14.0105,14.628,14.886,14.9235,13.705,14.961
360,14.331818181818182,14.379999999999999,0.3623674428482277,13.8545,13.906,14.072,14.517,14.837,14.884,13.802999999999999,14.931
361,14.322909090909091,14.28,0.44061217744076375,13.706,13.902,14.0705,14.573,14.922,14.9535,13.51,14.985
362,14.415181818181818,14.526,0.5988463606271338,13.5405,13.863999999999999,14.1105,14.7275,15.193999999999999,15.235499999999998,13.217,15.277
363,14.463545454545454,14.575,0.6456296715047045,13.4465,13.818,14.191500000000001,14.785499999999999,15.141,15.283,13.075,15.424999999999999
364,14.474454545454545,14.584,0.823368370006568,13.2865,13.69,13.9795,14.8255,15.19,15.582999999999998,12.883,15.975999999999999
365,14.550090909090908,14.527,0.80745432744465,13.536,13.929,14.0985,14.8525,15.544,15.825000000000001,13.142999999999999,16.106
366,14.268333333333333,14.564,0.8528460197089112,13.4327,13.5584,13.935500000000001,14.748999999999999,14.86,14.896999999999998,13.307,14.934
