yDay,SST.mean,SST.median,SST.sd,SST.q5,SST.q10,SST.q25,SST.q75,SST.q90,SST.q95,SST.min,SST.max
54,13.4393,13.407499999999999,0.6907030315394438,12.39875,12.747499999999999,13.1795,13.914,14.160299999999998,14.31015,12.049999999999999,14.459999999999999
55,13.4992,13.646,0.6406586541295693,12.53725,12.926499999999999,13.159749999999999,13.841,14.1448,14.2744,12.148,14.404
56,13.5313,13.6885,0.6248569703006709,12.470299999999998,12.746599999999999,13.413499999999999,13.821,14.174,14.236999999999998,12.193999999999999,14.299999999999999
57,13.4923,13.61,0.7061710604851114,12.32165,12.7073,13.4075,13.78275,14.2651,14.33305,11.936,14.401
58,13.3819,13.405,0.8164943287548843,12.231,12.861,13.129249999999999,13.645999999999999,14.3974,14.493699999999999,11.600999999999999,14.59
59,13.3863,13.209,0.863203085413083,12.32885,12.9017,13.109499999999999,13.55175,14.7225,14.738249999999999,11.756,14.754
60,13.4429,13.177,0.8263856309926445,12.565449999999998,12.7639,12.9735,13.739749999999997,14.4851,14.823049999999999,12.366999999999999,15.161
61,13.4978,13.5475,0.7386517447349599,12.548749999999998,12.654499999999999,12.99825,13.78525,14.1932,14.5901,12.443,14.987
62,13.5515,13.618,0.717075116164424,12.56935,12.6967,13.07875,13.915,14.155899999999999,14.528949999999998,12.442,14.902
63,13.5633,13.4595,0.7067699688646152,12.6897,12.9174,13.141499999999999,13.971499999999999,14.23,14.6035,12.462,14.977
64,13.6019,13.564,0.6616434840607137,12.669550000000001,12.8581,13.254499999999998,14.05625,14.276499999999999,14.49025,12.481,14.704
65,13.5196,13.5685,0.607694769874921,12.680150000000001,12.7553,13.029,13.90525,14.1459,14.30295,12.605,14.459999999999999
66,13.554,13.6065,0.5667056849311936,12.730550000000001,12.7391,13.27425,13.905999999999999,14.0227,14.273349999999999,12.722,14.524
67,13.5313,13.622499999999999,0.6174611188838801,12.6783,12.7656,13.137999999999998,13.84075,14.1267,14.390849999999999,12.591,14.655
68,13.4677,13.532499999999999,0.6943526241519268,12.52835,12.5387,12.9345,13.99075,14.051400000000001,14.287199999999999,12.517999999999999,14.523
69,13.462,13.414000000000001,0.6881666464842168,12.5274,12.577800000000002,13.00875,14.116249999999999,14.2084,14.2192,12.477,14.23
70,13.392900000000001,13.347999999999999,0.7530321595611529,12.234300000000001,12.6186,13.144,14.05,14.218700000000002,14.22635,11.85,14.234
71,13.28,13.369,0.7825759459062817,12.07115,12.5513,13.004000000000001,13.556000000000001,14.2211,14.28005,11.591,14.339
72,13.298400000000001,13.333,0.6838141722882193,12.274899999999999,12.5368,12.93125,13.63625,14.070400000000001,14.1982,12.013,14.326
73,13.211,13.303,0.5880638665239611,12.3882,12.6114,12.82675,13.49625,13.934399999999998,14.0217,12.165,14.109
74,13.1124,13.0475,0.5253682729497683,12.432849999999998,12.717699999999999,12.892,13.2105,13.910599999999999,13.9268,12.148,13.943
75,13.1396,13.0475,0.5120325944486128,12.4465,12.721,12.9595,13.375999999999998,13.822099999999999,13.894549999999999,12.172,13.967
76,13.1312,13.1825,0.4978575878479486,12.354849999999999,12.7117,13.0115,13.379999999999999,13.626,13.725,11.998,13.824
77,13.151,13.2005,0.49142785160523134,12.3386,12.711200000000002,13.151250000000001,13.4695,13.6068,13.6374,11.966,13.668
78,13.0757,13.2375,0.5388234198490055,12.1721,12.414200000000001,12.88325,13.473999999999998,13.581100000000001,13.604049999999999,11.93,13.626999999999999
79,13.0691,13.0585,0.5875783541130682,12.1495,12.514,12.88625,13.492,13.7115,13.71825,11.785,13.725
80,12.9926,13.049499999999998,0.6043827337779338,12.052,12.484,12.740250000000001,13.3965,13.5514,13.6297,11.62,13.708
81,12.918299999999999,12.869499999999999,0.6111372004532024,12.0272,12.3674,12.605999999999998,13.33625,13.6393,13.681149999999999,11.687,13.722999999999999
82,12.8331,12.7925,0.5431213185529238,12.10095,12.2589,12.481499999999999,13.19275,13.4956,13.588299999999998,11.943,13.681
83,12.8509,12.86,0.5676969946879916,12.11785,12.2767,12.45875,13.21925,13.368,13.633499999999998,11.959,13.899
84,12.8905,12.903500000000001,0.6402015741589173,12.1508,12.2876,12.33525,13.23025,13.754999999999999,13.835999999999999,12.014,13.917
85,12.7981,12.618500000000001,0.5838341564367591,12.1831,12.200199999999999,12.3305,13.20825,13.5347,13.66385,12.166,13.793
86,12.6625,12.557500000000001,0.6191322332282677,11.940750000000001,11.9655,12.1675,13.191999999999998,13.3311,13.489049999999999,11.916,13.647
87,12.686399999999999,12.6865,0.49202082160096533,11.97935,12.0437,12.43225,13.0275,13.2431,13.311049999999998,11.915,13.379
88,12.7274,12.797999999999998,0.5206677763539176,11.894850000000002,11.927700000000002,12.56225,12.9395,13.3286,13.4078,11.862,13.487
89,12.6789,12.6965,0.5158829432256036,11.926849999999998,11.986699999999999,12.53325,12.854750000000001,13.212100000000001,13.43305,11.866999999999999,13.654
90,12.6036,12.6595,0.5527603861027346,11.9687,11.9894,12.1065,12.91975,13.086200000000002,13.3886,11.948,13.690999999999999
91,12.5191,12.5895,0.5274733168606731,11.8199,11.8208,12.129,12.84525,12.992099999999999,13.22205,11.818999999999999,13.452
92,12.4481,12.604,0.5164477923490646,11.7518,11.9066,12.035,12.705499999999999,12.953899999999999,13.13345,11.597,13.313
93,12.4591,12.5145,0.6413611307212187,11.66715,11.9493,12.047749999999999,12.635750000000002,13.2355,13.444749999999999,11.385,13.654
94,12.4716,12.5,0.6451392958974914,11.73435,11.8347,11.919500000000001,12.818249999999999,13.222599999999998,13.436799999999998,11.634,13.651
95,12.3841,12.3415,0.6154899493718625,11.63045,11.630899999999999,11.946499999999999,12.87275,13.114199999999999,13.2591,11.629999999999999,13.404
96,12.3202,12.0605,0.6476655172403593,11.620049999999999,11.732099999999999,11.8785,12.87575,13.143699999999999,13.277349999999998,11.508,13.411
97,12.1997,11.934999999999999,0.5419229239989354,11.644549999999999,11.797099999999999,11.858249999999998,12.61375,12.820999999999998,13.018999999999998,11.491999999999999,13.217
98,12.052999999999999,11.892,0.4721661666075716,11.56945,11.668899999999999,11.740749999999998,12.38275,12.7479,12.792449999999999,11.469999999999999,12.837
99,12.0268,11.896999999999998,0.48498586462791765,11.418399999999998,11.4508,11.774750000000001,12.40725,12.7192,12.729099999999999,11.386,12.738999999999999
100,12.0907,11.9955,0.40329918588230895,11.57985,11.8287,11.905750000000001,12.273,12.6772,12.6871,11.331,12.697
101,11.8988,11.8035,0.4275804797540068,11.385649999999998,11.438299999999998,11.6375,12.193249999999999,12.3651,12.536549999999998,11.333,12.708
102,11.6884,11.5975,0.5521517907242536,10.9999,11.2888,11.38275,12.12475,12.3365,12.446749999999998,10.711,12.557
103,11.634,11.532499999999999,0.5751871193118135,10.854099999999999,11.213199999999999,11.37275,12.090250000000001,12.3259,12.374949999999998,10.495,12.424
104,11.5535,11.4605,0.5323387079670235,10.834,11.023,11.3705,11.76,12.366999999999999,12.3715,10.645,12.376
105,11.4985,11.555,0.49660497379708135,10.9287,10.967399999999998,11.060749999999999,11.783249999999999,11.901299999999999,12.199649999999998,10.89,12.498
106,11.494,11.5,0.4849439830193446,10.9032,11.0814,11.20575,11.703,11.8005,12.16725,10.725,12.533999999999999
107,11.405,11.3835,0.4663081956531898,10.84175,11.0375,11.114,11.623999999999999,11.8234,12.0907,10.645999999999999,12.358
108,11.418299999999999,11.347999999999999,0.4628364361917356,10.905149999999999,10.9983,11.139249999999999,11.555250000000001,11.8038,12.144899999999998,10.812,12.485999999999999
109,11.268799999999999,11.257,0.3847841530578466,10.71565,10.741299999999999,11.123,11.49625,11.5612,11.778099999999998,10.69,11.995
110,11.0912,11.168,0.46115454146209045,10.4038,10.576600000000001,10.813500000000001,11.399750000000001,11.5247,11.649349999999998,10.231,11.774
111,11.0498,11.189,0.508705284685216,10.2851,10.536200000000001,10.763,11.365250000000001,11.606099999999998,11.65605,10.033999999999999,11.706
112,11.09,11.142,0.4780720540764636,10.4843,10.6076,10.71375,11.409749999999999,11.6466,11.7483,10.360999999999999,11.85
113,10.9534,10.93,0.4208642430892783,10.433900000000001,10.5698,10.67,11.08475,11.447099999999999,11.609549999999999,10.298,11.772
114,10.837399999999999,10.834,0.3417758199626053,10.3974,10.4658,10.61125,10.95075,11.1624,11.344199999999999,10.328999999999999,11.526
115,10.8455,10.838999999999999,0.301898161637331,10.3994,10.4588,10.747499999999999,11.01475,11.098,11.251000000000001,10.34,11.404
116,10.7128,10.6115,0.4212778971969295,10.2883,10.321599999999998,10.44275,10.86225,11.0839,11.38045,10.254999999999999,11.677
117,10.5859,10.513,0.5025126753514667,10.0352,10.141399999999999,10.2575,10.748000000000001,11.080499999999999,11.384249999999998,9.929,11.687999999999999
118,10.4747,10.417,0.36503152070898087,10.1238,10.125599999999999,10.248999999999999,10.57275,10.7148,11.046899999999999,10.122,11.379
119,10.512799999999999,10.411999999999999,0.409960377489229,10.149049999999999,10.162099999999999,10.224749999999998,10.64875,10.8319,11.155449999999998,10.136,11.479
120,10.496699999999999,10.4825,0.37402853426502697,10.097299999999999,10.112599999999999,10.2625,10.63375,10.726499999999998,11.04825,10.081999999999999,11.37
121,10.5064,10.445,0.2978385841730755,10.226099999999999,10.2792,10.310749999999999,10.6045,10.7285,10.97825,10.173,11.228
122,10.4992,10.4765,0.23625635793913927,10.188849999999999,10.203699999999998,10.35975,10.682500000000001,10.8105,10.81725,10.174,10.824
123,10.5228,10.475999999999999,0.30499719488691834,10.17915,10.2993,10.35025,10.5515,11.0288,11.0369,10.059,11.045
124,10.3367,10.344,0.31816698969775825,9.8539,9.9628,10.25375,10.45525,10.6731,10.77705,9.745,10.881
125,10.2837,10.2485,0.2766112595121335,9.93425,9.9815,10.106,10.401,10.6483,10.71265,9.887,10.777
126,10.262,10.21,0.25989442300886517,9.943850000000001,9.9587,10.128499999999999,10.404,10.498099999999999,10.642549999999998,9.929,10.786999999999999
127,10.203,10.176499999999999,0.3441152907578115,9.6927,9.8574,10.04725,10.464749999999999,10.573699999999999,10.626349999999999,9.528,10.679
128,9.9992,10.099499999999999,0.36795313711274563,9.4317,9.488399999999999,9.77425,10.1715,10.3584,10.450199999999999,9.375,10.542
129,9.897,9.9375,0.312339203075403,9.50605,9.5371,9.674499999999998,10.0525,10.1416,10.3333,9.475,10.525
130,9.8868,9.859,0.23433963955478523,9.62425,9.6265,9.696,10.04375,10.181799999999999,10.212399999999999,9.622,10.243
131,9.8125,9.7915,0.30589985652533763,9.36595,9.4249,9.646749999999999,10.100499999999998,10.138200000000001,10.1706,9.307,10.203
132,9.825,9.855,0.3544657952468757,9.28905,9.3651,9.6415,10.1455,10.1945,10.214749999999999,9.213,10.235
133,9.8423,9.805499999999999,0.2680555705238913,9.51975,9.5715,9.6405,10.0105,10.2123,10.227149999999998,9.468,10.241999999999999
134,9.7896,9.786,0.33328306287598836,9.34695,9.432899999999998,9.586,9.91775,10.2018,10.290899999999999,9.261,10.379999999999999
135,9.783,9.7955,0.3588230761810059,9.3032,9.4184,9.5535,9.991499999999998,10.266499999999999,10.291249999999998,9.187999999999999,10.315999999999999
136,9.7671,9.741,0.3243110475385559,9.356449999999999,9.3659,9.54575,9.97275,10.1886,10.2273,9.347,10.266
137,9.6248,9.679499999999999,0.3194164122966201,9.0984,9.1668,9.50275,9.8585,9.924,9.969,9.03,10.014
138,9.579699999999999,9.628499999999999,0.34936070185411516,9.08065,9.1513,9.271749999999999,9.87825,9.9153,9.93465,9.01,9.953999999999999
139,9.4933,9.6035,0.3231343201965539,9.030349999999999,9.0407,9.212,9.71125,9.853399999999999,9.8597,9.02,9.866
140,9.3784,9.366,0.38999122497250593,8.93025,8.9865,9.022499999999999,9.74425,9.8718,9.8844,8.873999999999999,9.897
141,9.3636,9.4525,0.43406328263668337,8.79245,8.801899999999998,9.006,9.681750000000001,9.879499999999998,9.922249999999998,8.783000000000001,9.965
142,9.3168,9.372499999999999,0.37475408232896146,8.8614,8.8848,8.98375,9.52975,9.7927,9.82735,8.838000000000001,9.862
143,9.2355,9.2745,0.27480912567736077,8.875350000000001,8.9397,9.002999999999998,9.435,9.582899999999999,9.586949999999998,8.811,9.591
144,9.289299999999999,9.4385,0.36794294545637257,8.7525,8.802,8.96875,9.546,9.659699999999999,9.69435,8.703,9.729
145,9.2633,9.286,0.36731247672187184,8.72635,8.7547,9.03675,9.474,9.6303,9.744150000000001,8.698,9.858
146,9.195599999999999,9.207,0.34723133499152947,8.69135,8.7017,9.019749999999998,9.474499999999999,9.593,9.642499999999998,8.681000000000001,9.692
147,9.0244,8.860999999999999,0.34174688489192345,8.6909,8.7008,8.822499999999998,9.20675,9.482899999999999,9.59045,8.681000000000001,9.698
148,8.9282,8.8285,0.39485237747796315,8.4455,8.54,8.6755,9.20775,9.378599999999999,9.5073,8.350999999999999,9.636
149,8.8798,8.887,0.44203866095374283,8.3578,8.3596,8.46525,9.2375,9.3703,9.466149999999999,8.355999999999998,9.562
150,8.8127,8.8675,0.44986295444032487,8.2221,8.2482,8.450999999999999,9.04675,9.418700000000001,9.44435,8.195999999999998,9.469999999999999
151,8.7104,8.654,0.4009597375187577,8.2146,8.245199999999999,8.4435,8.851,9.344199999999999,9.345099999999999,8.184000000000001,9.346
152,8.558454545454545,8.465,0.5561117448204744,7.839500000000001,8.068000000000001,8.258,8.809,9.398,9.436499999999999,7.611000000000001,9.475
153,8.510272727272728,8.384,0.5373244998897947,7.814,8.021,8.1865,8.785,9.219,9.332999999999998,7.606999999999999,9.447
154,8.49590909090909,8.338999999999999,0.5255458980042474,7.857999999999999,7.9609999999999985,8.193,8.865499999999999,9.267,9.322,7.754999999999999,9.376999999999999
155,8.461363636363636,8.425,0.4747500969409639,7.8705,7.91,8.1215,8.7975,9.142,9.17,7.8309999999999995,9.198
156,8.413,8.399999999999999,0.44393513039632276,7.967999999999998,8.009999999999998,8.0235,8.526,9.139999999999999,9.195,7.925999999999998,9.25
157,8.347363636363637,8.271,0.47411375696709573,7.830500000000001,7.902000000000001,8.0115,8.5205,8.896999999999998,9.142499999999998,7.759,9.388
158,8.316181818181818,8.248000000000001,0.46080143623513575,7.839499999999999,7.904,7.946999999999999,8.587,8.692,9.0205,7.774999999999999,9.349
159,8.250636363636364,8.061,0.4590567007957233,7.785,7.888999999999999,7.9375,8.54,8.794999999999998,8.988499999999998,7.681000000000001,9.182
160,8.326181818181817,8.157,0.4524742684798367,7.885,7.969999999999999,7.998000000000001,8.565999999999999,9.030999999999999,9.075,7.800000000000001,9.119
161,8.26590909090909,7.9879999999999995,0.5107634392838735,7.8405000000000005,7.870000000000001,7.8865,8.5675,9.068,9.1425,7.811,9.217
162,8.174909090909091,7.986999999999998,0.5131183985291224,7.515499999999999,7.544999999999998,7.907499999999999,8.578,8.850000000000001,8.945500000000001,7.486000000000001,9.041
163,8.095636363636363,7.991,0.5418424628482477,7.3325,7.396000000000001,7.804499999999999,8.501,8.739999999999998,8.8585,7.268999999999998,8.977
164,8.034363636363636,8.021999999999998,0.48177842889180383,7.379,7.538999999999998,7.730999999999998,8.2795,8.649000000000001,8.759,7.219000000000001,8.869
165,8.027272727272727,7.957000000000001,0.3947781885841951,7.6259999999999994,7.693999999999999,7.7775,8.12,8.658999999999999,8.731,7.558,8.803
166,7.960363636363636,7.8969999999999985,0.29003526431359095,7.625,7.66,7.7935,8.056999999999999,8.428999999999998,8.4665,7.59,8.504000000000001
167,7.9310909090909085,7.786999999999999,0.3217988360903301,7.561499999999999,7.626999999999999,7.737,8.175999999999998,8.370000000000001,8.400500000000001,7.495999999999999,8.431000000000001
168,7.843909090909091,7.821999999999999,0.42888936907912656,7.192499999999999,7.227999999999998,7.625,8.087,8.424,8.448,7.157,8.472000000000001
169,7.77209090909091,7.829000000000001,0.49154012136253017,6.961,7.056000000000001,7.619,8.005,8.335,8.43,6.866,8.524999999999999
170,7.718999999999999,7.722999999999999,0.4927498351090536,7.0280000000000005,7.093,7.4704999999999995,8.01,8.355,8.45,6.963000000000001,8.544999999999998
171,7.663090909090909,7.57,0.42652794856737264,7.028499999999999,7.030999999999999,7.4695,8,8.184000000000001,8.2245,7.026,8.265
172,7.536636363636363,7.474999999999998,0.5145940677324748,6.721499999999999,6.797999999999998,7.346499999999999,7.8405000000000005,8.241,8.254,6.645,8.267
173,7.495636363636364,7.524999999999999,0.5638248438526406,6.6935,6.792999999999999,7.09,7.885,8.274000000000001,8.281,6.594000000000001,8.288
174,7.393999999999999,7.422000000000001,0.478202885813124,6.723000000000001,6.812000000000001,7.135,7.6259999999999994,8.056999999999999,8.113,6.634,8.169
175,7.390363636363636,7.295999999999999,0.43225901326109395,6.849,6.974,7.087,7.707000000000001,7.916999999999998,7.999499999999999,6.724,8.082
176,7.320636363636363,7.2719999999999985,0.4418645205778064,6.7879999999999985,6.800999999999998,7.0329999999999995,7.438000000000001,8.029,8.081999999999999,6.774999999999999,8.134999999999998
177,7.2864545454545455,7.344000000000001,0.4939605983550437,6.682499999999999,6.712,6.919500000000001,7.392999999999999,7.992000000000001,8.1005,6.652999999999999,8.209
178,7.263727272727272,7.302,0.4958203486968017,6.574,6.582000000000001,6.978999999999999,7.429499999999999,7.940999999999999,8.004999999999999,6.565999999999999,8.068999999999999
179,7.239272727272727,7.186,0.5035357168879065,6.541499999999999,6.59,6.8885000000000005,7.588999999999999,7.655000000000001,7.8965,6.4929999999999986,8.137999999999998
180,7.255999999999999,7.155999999999999,0.6155587705491655,6.427499999999998,6.477999999999998,6.965,7.577999999999999,7.986999999999998,8.202499999999999,6.376999999999999,8.418
181,7.323181818181817,7.18,0.7542210310223147,6.452499999999999,6.637999999999998,6.7835,7.907500000000001,8.294999999999998,8.454999999999998,6.2669999999999995,8.614999999999998
182,7.244818181818181,7.044999999999998,0.7044431585560075,6.493,6.661000000000001,6.711499999999999,7.759,8.094999999999999,8.3315,6.324999999999999,8.568000000000001
183,7.1589090909090904,6.951999999999998,0.6885765686610972,6.442500000000001,6.533000000000001,6.6525,7.661999999999999,8.152000000000001,8.2355,6.352,8.318999999999999
184,7.039909090909091,6.940999999999999,0.6510682690080133,6.403499999999999,6.404,6.422000000000001,7.52,7.849999999999998,8.0415,6.402999999999999,8.233
185,6.930818181818182,6.597000000000001,0.7336219487149797,6.179499999999999,6.34,6.364000000000001,7.549000000000001,7.847000000000001,8.009,6.018999999999998,8.171
186,7.0049090909090905,6.712,0.7666913922231618,6.178000000000001,6.265000000000001,6.424499999999998,7.686499999999999,8.094999999999999,8.103499999999999,6.091000000000001,8.111999999999998
187,7.083818181818181,6.927,0.740446462370078,6.1625,6.265000000000001,6.629,7.722499999999998,8.046,8.132,6.059999999999999,8.218
188,7.115545454545454,6.93,0.7157224830388332,6.296999999999999,6.484999999999999,6.6335,7.8055,7.834,8.093499999999999,6.108999999999998,8.352999999999998
189,6.915090909090909,6.780000000000001,0.5935711338239854,6.190999999999999,6.193999999999999,6.634,7.163,7.722000000000001,7.921000000000001,6.187999999999999,8.120000000000001
190,6.885090909090908,6.739000000000001,0.5846538214269114,6.103,6.109999999999999,6.636999999999999,7.2325,7.748999999999999,7.782499999999999,6.096,7.815999999999999
191,6.830272727272727,6.747,0.5735874982788751,6.036999999999999,6.151,6.587,7.163499999999999,7.442,7.692,5.922999999999998,7.942
192,6.819636363636363,6.762999999999998,0.5612607723201886,6.119,6.327999999999999,6.441000000000001,7.103999999999999,7.352,7.65,5.91,7.948
193,6.757272727272727,6.5539999999999985,0.6001959831436877,5.945,5.977,6.542499999999999,7.078499999999998,7.329999999999998,7.654999999999999,5.913,7.98
194,6.697272727272727,6.670999999999999,0.6159831314101205,5.846,5.875,6.484999999999999,6.917,7.2669999999999995,7.645999999999999,5.817,8.024999999999999
195,6.638545454545453,6.734999999999999,0.6512173774764256,5.783499999999998,6.056999999999999,6.202499999999999,6.874499999999999,7.300000000000001,7.606,5.509999999999998,7.911999999999999
196,6.553636363636364,6.832999999999998,0.5727394298854013,5.743,5.9510000000000005,6.1175,6.893000000000001,7.0760000000000005,7.253,5.535,7.43
197,6.5355454545454545,6.718,0.5805808063717511,5.697000000000001,5.7330000000000005,6.100999999999999,6.981,7.064,7.227,5.661000000000001,7.390000000000001
198,6.543545454545454,6.556999999999999,0.6387525911706918,5.5844999999999985,5.730999999999998,6.1690000000000005,7.09,7.196999999999999,7.320499999999999,5.437999999999999,7.443999999999999
