yDay,SST.mean,SST.median,SST.sd,SST.q5,SST.q10,SST.q25,SST.q75,SST.q90,SST.q95,SST.min,SST.max
62,17.2378,17.275,0.603222604940424,16.416900000000002,16.489800000000002,16.881749999999997,17.532,17.9333,18.123649999999998,16.344,18.314
63,17.1515,17.2215,0.5483920434628256,16.426949999999998,16.5399,16.7035,17.57125,17.8104,17.8257,16.314,17.841
64,17.1581,17.2035,0.5213594302931096,16.51365,16.548299999999998,16.682750000000002,17.58275,17.7053,17.77865,16.479,17.852
65,17.3435,17.493000000000002,0.5251886962479925,16.63465,16.651300000000003,16.904249999999998,17.723999999999997,17.900100000000002,17.98605,16.618000000000002,18.072
66,17.4561,17.391,0.5749178588671986,16.627100000000002,16.7072,17.249499999999998,17.81425,18.1864,18.269199999999998,16.547,18.352
67,17.284200000000002,17.309,0.791157913721682,16.2352,16.3684,16.596500000000002,17.9065,18.2554,18.3022,16.102,18.349
68,17.2756,17.191499999999998,0.7714075446869834,16.177799999999998,16.3596,16.86575,17.9355,18.205999999999996,18.250999999999998,15.996,18.296
69,17.2787,17.301499999999997,0.7804047454152663,16.177,16.447,16.71425,17.903,18.2019,18.22845,15.907,18.255
70,17.2732,17.255499999999998,0.6694938054646626,16.419150000000002,16.5123,16.76025,17.666000000000004,18.2209,18.23395,16.326,18.247
71,17.2204,17.2875,0.5030573636386924,16.53255,16.712100000000003,16.856249999999996,17.53125,17.656000000000002,17.8675,16.353,18.079
72,17.186799999999998,17.128999999999998,0.39059919781450325,16.689100000000003,16.7602,16.869749999999996,17.4775,17.7057,17.71335,16.618000000000002,17.721
73,17.1133,17.171,0.47423670835939685,16.32945,16.5279,16.988750000000003,17.442749999999997,17.5842,17.6256,16.131,17.667
74,17.0583,17.0445,0.4104553162850577,16.4603,16.6736,16.83475,17.4235,17.4887,17.52335,16.247,17.558
75,17.106099999999998,17.2025,0.3466466180100103,16.6197,16.7394,16.842750000000002,17.36875,17.494600000000002,17.515300000000003,16.5,17.536
76,16.9797,17.167,0.4624620224647879,16.319449999999996,16.418899999999997,16.552750000000003,17.3125,17.3833,17.47015,16.22,17.557
77,17.0363,17.208,0.4842735797046952,16.31655,16.460099999999997,16.691000000000003,17.4375,17.5164,17.5497,16.173000000000002,17.583
78,16.964299999999998,17.061999999999998,0.6574349228461914,15.97165,16.3393,16.596,17.465249999999997,17.5387,17.66785,15.604,17.797
79,17.0095,17.1605,0.6312538228707123,16.0961,16.221200000000003,16.540499999999998,17.291249999999998,17.6405,17.82275,15.971,18.005
80,16.9059,17.0515,0.6590613611628114,15.9698,16.0976,16.3945,17.28725,17.537699999999997,17.73885,15.842,17.939999999999998
81,16.7504,16.685499999999998,0.6113504541404846,15.928,16.081000000000003,16.3715,17.137249999999998,17.4302,17.6201,15.775,17.81
82,16.7037,16.531,0.6227680235136599,15.974499999999999,16.069,16.488,16.86475,17.546999999999997,17.753999999999998,15.879999999999999,17.961
83,16.677,16.512999999999998,0.5994944166174995,16.04085,16.0737,16.369500000000002,16.8095,17.5285,17.71525,16.008,17.902
84,16.7616,16.6165,0.6332879281969619,16.094450000000002,16.193900000000003,16.3225,16.978,17.651200000000003,17.8186,15.995,17.986
85,16.784,16.7395,0.6109007920912998,16.02335,16.0427,16.406750000000002,17.115250000000003,17.6188,17.7259,16.003999999999998,17.833
86,16.6824,16.525,0.5165772395725977,16.102899999999998,16.1308,16.35925,16.96975,17.316200000000002,17.4926,16.075,17.669
87,16.7757,16.747,0.4430269743480633,16.34925,16.369500000000002,16.41675,16.802,17.4653,17.547649999999997,16.329,17.63
88,16.801299999999998,16.5505,0.505283209915214,16.342599999999997,16.382199999999997,16.41475,17.11775,17.5202,17.6111,16.302999999999997,17.701999999999998
89,16.8081,16.677500000000002,0.4864722100090721,16.29005,16.339100000000002,16.4045,17.201999999999998,17.2931,17.47805,16.241,17.663
90,16.7013,16.603499999999997,0.3990976071088372,16.3031,16.365199999999998,16.43125,16.866,17.1531,17.360549999999996,16.241,17.567999999999998
91,16.6386,16.5915,0.3038308008671201,16.22635,16.4527,16.532,16.84525,17.0195,17.03075,16,17.042
92,16.6413,16.611,0.301537928331118,16.21035,16.4457,16.5165,16.86675,16.9015,16.98025,15.975,17.059
93,16.5419,16.6465,0.47244622268924263,15.784049999999999,15.986099999999999,16.354999999999997,16.77925,16.9366,17.096799999999998,15.581999999999999,17.256999999999998
94,16.5169,16.528,0.5268513283861225,15.75505,15.957100000000002,16.1295,16.9715,17.0322,17.0916,15.552999999999999,17.151
95,16.4829,16.429499999999997,0.5574235273908777,15.767050000000001,15.8521,16.025,16.982999999999997,17.1435,17.18625,15.682,17.229
96,16.4665,16.4055,0.4981698170972089,15.795549999999999,15.8401,16.144000000000002,16.839750000000002,17.0018,17.1224,15.751,17.243
97,16.4666,16.4645,0.5067342498785726,15.7507,15.8164,16.167,16.81575,17.0854,17.145699999999998,15.685,17.206
98,16.3994,16.4,0.5264622388062494,15.6785,15.727999999999998,16.082500000000003,16.734499999999997,16.8504,17.1132,15.629,17.375999999999998
99,16.3655,16.283,0.5102784098465815,15.78795,15.810899999999998,16.0015,16.67475,16.845499999999998,17.12225,15.765,17.399
100,16.274,16.2875,0.4171447923416734,15.717799999999999,15.7286,15.971499999999999,16.631999999999998,16.7057,16.794349999999998,15.706999999999999,16.883
101,16.1959,16.259,0.4342849678878298,15.4635,15.648,16.11475,16.428,16.682800000000004,16.6864,15.279,16.689999999999998
102,16.16,16.27,0.4076896968147334,15.455649999999999,15.5893,16.06025,16.4375,16.5166,16.5688,15.322,16.621000000000002
103,16.0691,16.008499999999998,0.7345811278091297,15.14765,15.5333,15.64825,16.43375,16.980299999999996,17.161649999999998,14.762,17.343
104,16.0691,15.9035,0.5880529926989757,15.55385,15.559700000000001,15.603,16.397,16.8157,17.03485,15.548,17.253999999999998
105,16.0584,15.953999999999999,0.5110447251573103,15.5365,15.613,15.64725,16.320749999999997,16.821199999999997,16.880599999999998,15.459999999999999,16.939999999999998
106,16.0416,16.003,0.47063106569796265,15.5142,15.602400000000001,15.6415,16.33075,16.6883,16.743650000000002,15.426,16.799
107,16.125799999999998,16.0625,0.537126262830466,15.558349999999999,15.5777,15.64075,16.5875,16.7237,16.879849999999998,15.539,17.036
108,16.0414,15.923499999999999,0.584618812180685,15.36005,15.4901,15.5785,16.56725,16.6937,16.82285,15.23,16.951999999999998
109,15.8628,15.6945,0.6034406534384489,15.067599999999999,15.2332,15.57575,16.2575,16.7244,16.7397,14.902,16.755
110,15.739,15.652999999999999,0.5551858547669722,15.0333,15.3006,15.3865,16.09975,16.505300000000002,16.52015,14.766,16.535
111,15.533999999999999,15.36,0.49576853918380476,14.980450000000001,15.0259,15.178249999999998,15.935249999999998,16.101499999999998,16.238749999999996,14.935,16.375999999999998
112,15.5548,15.4915,0.5584159739835524,14.956700000000001,14.9864,15.1145,15.87775,16.1166,16.3893,14.927,16.662
113,15.587399999999999,15.5725,0.4641075545843031,15.069299999999998,15.102599999999999,15.2785,15.734,15.986099999999999,16.31055,15.036,16.634999999999998
114,15.5413,15.4325,0.4931019840425169,15.076899999999998,15.1138,15.181000000000001,15.72075,15.9767,16.33535,15.04,16.694
115,15.4394,15.276,0.47288199138662274,15.03685,15.0697,15.14525,15.59,15.764999999999999,16.188,15.004,16.611
116,15.306,15.2125,0.31201032746440366,14.946399999999999,15.0148,15.06875,15.5245,15.7242,15.7701,14.878,15.815999999999999
117,15.2331,15.1145,0.41134344936237066,14.7336,14.827199999999998,15.039250000000001,15.42925,15.7602,15.8871,14.64,16.014
118,15.2042,15.0345,0.4542632129797294,14.674199999999999,14.834399999999999,14.93125,15.48625,15.719100000000001,15.88155,14.514,16.044
119,15.29,15.2455,0.3394521730344019,14.921149999999997,15.023299999999999,15.0855,15.422249999999998,15.5271,15.797549999999998,14.818999999999999,16.067999999999998
120,15.2341,15.1755,0.37572373124707187,14.82165,14.8833,14.959,15.409250000000002,15.6116,15.816799999999997,14.76,16.022
121,15.2599,15.192,0.47599333562094714,14.646099999999999,14.816199999999998,14.969749999999998,15.602250000000002,15.809899999999999,15.917449999999999,14.475999999999999,16.025
122,15.277099999999999,15.129,0.4011977761099329,14.8568,14.8676,15.01125,15.534249999999998,15.775299999999998,15.91165,14.846,16.048000000000002
123,15.1824,15.0975,0.31431131064599,14.87655,14.9571,14.995,15.332,15.483999999999998,15.686499999999999,14.796,15.889
124,15.1106,15.065,0.3045843068839889,14.844349999999999,14.8547,14.9265,15.145249999999999,15.2744,15.586699999999999,14.834,15.899
125,15.1162,15.1035,0.38211946939260844,14.71295,14.7989,14.926749999999998,15.184499999999998,15.3073,15.686649999999997,14.627,16.066
126,15.087,15.122499999999999,0.456116456864058,14.48715,14.526299999999999,14.86525,15.20075,15.381399999999998,15.7342,14.448,16.087
127,14.9946,14.875499999999999,0.49706498569100654,14.4843,14.634599999999999,14.773499999999999,15.08275,15.504,15.828,14.334,16.152
128,14.8445,14.761,0.6278829066350228,13.992899999999999,14.146799999999999,14.686,15.055250000000001,15.507799999999998,15.808399999999999,13.839,16.109
129,14.7137,14.686,0.4603141560089396,14.0718,14.1996,14.59725,14.74525,15.3669,15.44295,13.943999999999999,15.519
130,14.748899999999999,14.652000000000001,0.353768113003105,14.4693,14.4756,14.547250000000002,14.68475,15.1977,15.39435,14.463,15.591
131,14.5811,14.696,0.46486687461155085,13.863799999999998,14.081599999999998,14.412500000000001,14.759,14.9425,15.16075,13.645999999999999,15.379
132,14.6084,14.542,0.35802551119531495,14.1495,14.154,14.445249999999998,14.814,15.0605,15.152749999999997,14.145,15.245
133,14.6153,14.632,0.37372629616397673,14.144,14.234,14.39125,14.706499999999998,14.9286,15.174299999999999,14.054,15.42
134,14.5971,14.5915,0.3417970320396465,14.219650000000001,14.3173,14.36675,14.691,14.9114,15.133700000000001,14.122,15.356
135,14.6388,14.579,0.3437123474328172,14.2304,14.262799999999999,14.4055,14.8745,14.982,15.143999999999998,14.198,15.306
136,14.544,14.6735,0.3811873263603839,13.96145,14.1509,14.286999999999999,14.836,14.9124,14.914200000000001,13.772,14.916
137,14.4587,14.5115,0.3004910980378619,13.9939,14.1928,14.33175,14.6145,14.722100000000001,14.799049999999998,13.795,14.876
138,14.304,14.3075,0.313069747287512,13.820149999999998,13.931299999999998,14.1985,14.52825,14.6279,14.690449999999998,13.709,14.753
139,14.3169,14.3185,0.3157141639732581,13.92935,14.0027,14.062000000000001,14.50075,14.6248,14.7499,13.856,14.875
140,14.1542,14.2075,0.45347296869089493,13.604,13.631,13.8315,14.347249999999999,14.505999999999998,14.807500000000001,13.577,15.109
141,14.0748,14.1525,0.3639642229059823,13.5627,13.5744,13.76925,14.3565,14.3914,14.4877,13.551,14.584
142,14.041599999999999,14.0695,0.40662956114871923,13.52545,13.651900000000001,13.73875,14.242,14.396499999999998,14.61475,13.399,14.833
143,14.039299999999999,13.9905,0.35125490902065853,13.59795,13.6029,13.801749999999998,14.27575,14.482299999999999,14.555649999999998,13.593,14.629
144,14.0692,14.0205,0.26182131311258827,13.722750000000001,13.7925,13.942,14.210749999999999,14.4029,14.46095,13.653,14.519
145,14.024799999999999,13.997,0.2607829237763341,13.71535,13.716700000000001,13.89025,14.06075,14.3871,14.46405,13.714,14.541
146,13.9333,13.9095,0.301175493322046,13.57855,13.6501,13.75025,14.006,14.37,14.4285,13.507,14.487
147,13.9495,13.998,0.34297465082876194,13.4429,13.5608,13.74875,14.14825,14.3281,14.387049999999999,13.325,14.446
148,13.9211,13.975,0.3511949284624961,13.495750000000001,13.5385,13.57925,14.1415,14.381699999999999,14.39835,13.453,14.415
149,13.8102,13.732499999999998,0.4391377409828899,13.2539,13.3268,13.489249999999998,14.2045,14.3574,14.3682,13.181,14.379
150,13.7127,13.835,0.5512402279305177,12.96295,13.138899999999998,13.266,14.17075,14.324499999999999,14.349250000000001,12.786999999999999,14.374
151,13.6421,13.724499999999999,0.4737088768431514,13.0322,13.1654,13.229499999999998,13.953999999999999,14.1464,14.2517,12.899,14.357
152,13.673636363636364,13.876999999999999,0.49157019289767173,12.970500000000001,13.237,13.3545,14.014499999999998,14.144,14.253499999999999,12.704,14.363
153,13.637272727272727,13.705,0.4971949498756181,12.837499999999999,13.155,13.4815,13.987,14.121,14.193999999999999,12.52,14.267
154,13.659818181818181,13.612,0.39098537522056204,13.082,13.356,13.4965,13.8965,14.16,14.161999999999999,12.808,14.164
155,13.514545454545454,13.526,0.2990890715610866,13.017,13.149,13.415,13.736999999999998,13.798,13.852,12.885,13.906
156,13.498181818181818,13.531,0.3703600459503746,12.932500000000001,12.965,13.327,13.646999999999998,13.831,13.9875,12.9,14.144
157,13.33009090909091,13.315,0.2779105807793055,12.937999999999999,12.959,13.148499999999999,13.5785,13.626999999999999,13.689,12.917,13.751
158,13.23090909090909,13.138,0.2614404155999814,12.9795,13.026,13.0865,13.245999999999999,13.714,13.724,12.933,13.734
159,13.200363636363637,13.133,0.3445859175089062,12.811,12.876999999999999,13.001000000000001,13.2905,13.714,13.804,12.745,13.894
160,13.202545454545454,13.158999999999999,0.296237189980044,12.819500000000001,12.922,13.033,13.327,13.623,13.678,12.717,13.733
