time,SST
2012-01-03,16.191
2012-01-04,17.187
2012-01-05,17.235
2012-01-06,17.125
2012-01-07,16.990000000000002
2012-01-08,17.351
2012-01-09,18.192
2012-01-10,17.641
2012-01-11,16.917
2012-01-12,16.695999999999998
2012-01-13,17.022
2012-01-14,17.707
2012-01-15,18.042
2012-01-16,18.832
2012-01-17,18.971
2012-01-18,18.044
2012-01-19,17.803
2012-01-20,17.476
2012-01-21,17.597
2012-01-22,17.522
2012-01-23,17.176000000000002
2012-01-24,16.927999999999997
2012-01-25,16.990000000000002
2012-01-26,17.12
2012-01-27,17.665
2012-01-28,17.837
2012-01-29,17.403
2012-01-30,17.387999999999998
2012-01-31,17
2012-02-01,16.847
2012-02-02,17.246
2012-02-03,17.39
2012-02-04,17.729
2012-02-05,17.858
2012-02-06,17.951
2012-02-07,17.768
2012-02-08,17.716
2012-02-09,17.487000000000002
2012-02-10,17.45
2012-02-11,17.572
2012-02-12,17.519
2012-02-13,17.84
2012-02-14,17.936
2012-02-15,17.646
2012-02-16,17.542
2012-02-17,17.652
2012-02-18,17.729
2012-02-19,17.785
2012-02-20,17.719
2012-02-21,17.743
2012-02-22,17.361
2012-02-23,17.259999999999998
2012-02-24,17.423000000000002
2012-02-25,16.832
2012-02-26,16.488999999999997
2012-02-27,16.392
2012-02-28,16.464
2012-02-29,16.771
2012-03-01,16.902
2012-03-02,17.242
2012-03-03,17.576
2012-03-04,17.498
2012-03-05,17.478
2012-03-06,17.309
2012-03-07,17.283
2012-03-08,17.625
2012-03-09,17.317999999999998
2012-03-10,17.3
2012-03-11,17.216
2012-03-12,17.104
2012-03-13,17.102
2012-03-14,16.965
2012-03-15,17.206
2012-03-16,17.364
2012-03-17,17.197
2012-03-18,16.8
2012-03-19,17.139
2012-03-20,17.176000000000002
2012-03-21,16.913
2012-03-22,16.545
2012-03-23,16.54
2012-03-24,16.461
2012-03-25,16.475
2012-03-26,16.458
2012-03-27,16.512
2012-03-28,16.302999999999997
2012-03-29,16.241
2012-03-30,16.378999999999998
2012-03-31,16.613
2012-04-01,16.615000000000002
2012-04-02,16.586
2012-04-03,16.564
2012-04-04,16.383
2012-04-05,16.258
2012-04-06,16.378
2012-04-07,16.397
2012-04-08,15.991999999999999
2012-04-09,15.959999999999999
2012-04-10,16.171
2012-04-11,16.475
2012-04-12,16.526
2012-04-13,16.546
2012-04-14,16.372999999999998
2012-04-15,16.366999999999997
2012-04-16,16.689
2012-04-17,16.665
2012-04-18,16.112000000000002
2012-04-19,15.985
2012-04-20,15.882
2012-04-21,15.763
2012-04-22,15.65
2012-04-23,15.37
2012-04-24,15.270999999999999
2012-04-25,15.036
2012-04-26,14.847999999999999
2012-04-27,14.87
2012-04-28,15.046
2012-04-29,14.942
2012-04-30,14.956999999999999
2012-05-01,14.87
2012-05-02,14.994
2012-05-03,15.125
2012-05-04,15.147
2012-05-05,15.302999999999999
2012-05-06,15.432
2012-05-07,15.440999999999999
2012-05-08,15.35
2012-05-09,15.154
2012-05-10,14.894
2012-05-11,14.87
2012-05-12,14.874
2012-05-13,14.64
2012-05-14,14.638
2012-05-15,14.809
2012-05-16,14.705
2012-05-17,14.613999999999999
2012-05-18,14.597
2012-05-19,14.291
2012-05-20,14.103
2012-05-21,14.055
2012-05-22,14.315
2012-05-23,14.013
2012-05-24,14.033
2012-05-25,13.879
2012-05-26,14.315
2012-05-27,14.415
2012-05-28,14.379
2012-05-29,14.318999999999999
2012-05-30,14.123
2012-05-31,14.027
2012-06-01,14.076
2012-06-02,14.164
2012-06-03,13.798
2012-06-04,14.144
2012-06-05,13.58
2012-06-06,13.138
2012-06-07,13.22
2012-06-08,13.358
2012-06-09,13.64
2012-06-10,13.171
2012-06-11,13.135
2012-06-12,13.301
2012-06-13,13.26
2012-06-14,13.041
2012-06-15,12.692
2012-06-16,13.016
2012-06-17,12.779
2012-06-18,12.497
2012-06-19,12.638
2012-06-20,12.514
2012-06-21,12.475
2012-06-22,12.456
2012-06-23,12.661
2012-06-24,12.352
2012-06-25,12.123
2012-06-26,12.244
2012-06-27,12.369
2012-06-28,12.352
2012-06-29,12.218
2012-06-30,12.088
2012-07-01,12.225
2012-07-02,12.036
2012-07-03,11.993
2012-07-04,11.721
2012-07-05,11.498
2012-07-06,11.374
2012-07-07,11.386
2012-07-08,11.968
2012-07-09,11.451
2012-07-10,11.016
2012-07-11,11.020999999999999
2012-07-12,11.278
2012-07-13,11.195
2012-07-14,11.072
2012-07-15,11.270999999999999
2012-07-16,11.15
2012-07-17,11.084999999999999
2012-07-18,11.203999999999999
2012-07-19,11.097
2012-07-20,11.177999999999999
2012-07-21,11.238999999999999
2012-07-22,11.243
2012-07-23,11.057
2012-07-24,11.004
2012-07-25,11.225
2012-07-26,10.914
2012-07-27,10.717
2012-07-28,10.513
2012-07-29,10.456
2012-07-30,10.452
2012-07-31,10.265
2012-08-01,10.458
2012-08-02,10.802
2012-08-03,10.963
2012-08-04,10.919
2012-08-05,10.852
2012-08-06,10.921
2012-08-07,11.119
2012-08-08,11.017999999999999
2012-08-09,10.834
2012-08-10,10.969
2012-08-11,10.858
2012-08-12,10.921
2012-08-13,11.047
2012-08-14,11.142999999999999
2012-08-15,10.975999999999999
2012-08-16,10.503
2012-08-17,10.344
2012-08-18,10.456
2012-08-19,10.504
2012-08-20,10.414
2012-08-21,10.548
2012-08-22,10.866999999999999
2012-08-23,10.469
2012-08-24,9.919
2012-08-25,9.987
2012-08-26,10.413
2012-08-27,10.31
2012-08-28,10.102
2012-08-29,10.321
2012-08-30,10.596
2012-08-31,10.573
2012-09-01,9.872
2012-09-02,9.725999999999999
2012-09-03,9.940999999999999
2012-09-04,9.979
2012-09-05,10.219999999999999
2012-09-06,10.541
2012-09-07,10.596
2012-09-08,10.538
2012-09-09,10.385
2012-09-10,9.967
2012-09-11,10.459999999999999
2012-09-12,10.485999999999999
2012-09-13,10.468
2012-09-14,10.618
2012-09-15,10.397
2012-09-16,10.507
2012-09-17,10.376999999999999
2012-09-18,10.302999999999999
2012-09-19,10.356
2012-09-20,10.222999999999999
2012-09-21,9.83
2012-09-22,9.933
2012-09-23,10.089
2012-09-24,10.116999999999999
2012-09-25,10.401
2012-09-26,10.479
2012-09-27,10.299
2012-09-28,10.65
2012-09-29,10.737
2012-09-30,10.729
2012-10-01,10.671999999999999
2012-10-02,10.603
2012-10-03,10.619
2012-10-04,10.599
2012-10-05,10.822
2012-10-06,10.802
2012-10-07,10.999
2012-10-08,11.108
2012-10-09,11.278
2012-10-10,10.95
2012-10-11,10.856
2012-10-12,11.022
2012-10-13,11.225999999999999
2012-10-14,11.326
2012-10-15,11.241
2012-10-16,11.652
2012-10-17,11.825
2012-10-18,11.508
2012-10-19,11.613
2012-10-20,11.773
2012-10-21,11.738999999999999
2012-10-22,11.577
2012-10-23,11.446
2012-10-24,11.586
2012-10-25,11.469999999999999
2012-10-26,11.34
2012-10-27,11.439
2012-10-28,11.567
2012-10-29,11.76
2012-10-30,11.576
2012-10-31,11.594
2012-11-01,11.699
2012-11-02,11.635
2012-11-03,11.738999999999999
2012-11-04,12.058
2012-11-05,12.267
2012-11-06,12.472999999999999
2012-11-07,12.688
2012-11-08,12.193999999999999
2012-11-09,12.113
2012-11-10,12.208
2012-11-11,12.579
2012-11-12,12.879999999999999
2012-11-13,13.091
2012-11-14,13.057
2012-11-15,13.097
2012-11-16,13.057
2012-11-17,13.106
2012-11-18,12.887
2012-11-19,13.08
2012-11-20,13.039
2012-11-21,13.091
2012-11-22,12.856
2012-11-23,12.801
2012-11-24,12.778
2012-11-25,13.109
2012-11-26,13.499
2012-11-27,13.403
2012-11-28,12.906
2012-11-29,12.695
2012-11-30,12.894
2012-12-01,13.616
2012-12-02,13.906
2012-12-03,13.949
2012-12-04,14.156
2012-12-05,14.326
2012-12-06,14.602
2012-12-07,14.52
2012-12-08,15.234
2012-12-09,15.209
2012-12-10,14.996
2012-12-11,14.863
2012-12-12,14.946
2012-12-13,14.859
2012-12-14,13.956999999999999
2012-12-15,13.705
2012-12-16,13.667
2012-12-17,13.629
2012-12-18,13.84
2012-12-19,13.974
2012-12-20,13.798
2012-12-21,13.828
2012-12-22,14.605
2012-12-23,15.126
2012-12-24,14.491999999999999
2012-12-25,14.092
2012-12-26,14.152
2012-12-27,14.634
2012-12-28,14.827
2012-12-29,14.85
2012-12-30,14.75
2012-12-31,14.911
2013-01-01,14.767
2013-01-02,14.690999999999999
2013-01-03,14.778
2013-01-04,15.052
2013-01-05,15.279
2013-01-06,16.222
2013-01-07,15.964
2013-01-08,15.577
2013-01-09,15.624
2013-01-10,15.779
2013-01-11,15.995
2013-01-12,15.499
2013-01-13,15.44
2013-01-14,15.371
2013-01-15,16.131999999999998
2013-01-16,16.256999999999998
2013-01-17,16.08
2013-01-18,16.113
2013-01-19,16.374000000000002
2013-01-20,16.570999999999998
2013-01-21,17.29
2013-01-22,17.917
2013-01-23,17.464
2013-01-24,16.655
2013-01-25,16.273
2013-01-26,16.369999999999997
2013-01-27,16.285
2013-01-28,16.688000000000002
2013-01-29,17.062
2013-01-30,17.404
2013-01-31,17.977
2013-02-01,17.414
2013-02-02,17.322
2013-02-03,17.375999999999998
2013-02-04,16.828
2013-02-05,16.89
2013-02-06,17.267
2013-02-07,17.615000000000002
2013-02-08,17.823
2013-02-09,18.384999999999998
2013-02-10,18.429000000000002
2013-02-11,18.151
2013-02-12,17.916
2013-02-13,17.579
2013-02-14,17.006
2013-02-15,17.070999999999998
2013-02-16,16.92
2013-02-17,16.915
2013-02-18,17.154
2013-02-19,16.85
2013-02-20,17.052
2013-02-21,17.119
2013-02-22,17.201
2013-02-23,16.881999999999998
2013-02-24,16.808
2013-02-25,16.594
2013-02-26,16.45
2013-02-27,16.5
2013-02-28,16.476
2013-03-01,16.567
2013-03-02,16.429000000000002
2013-03-03,16.459
2013-03-04,16.294
2013-03-05,16.192
2013-03-06,16.217
2013-03-07,16.102
2013-03-08,16.42
2013-03-09,16.326
2013-03-10,16.259
2013-03-11,16.103
2013-03-12,15.951
2013-03-13,15.828
2013-03-14,15.377
2013-03-15,15.270999999999999
2013-03-16,15.228
2013-03-17,15.438
2013-03-18,15.674
2013-03-19,15.711
2013-03-20,16.317999999999998
2013-03-21,16.335
2013-03-22,15.981
2013-03-23,15.818
2013-03-24,16.014
2013-03-25,16
2013-03-26,16.054000000000002
2013-03-27,16.055999999999997
2013-03-28,16.136
2013-03-29,16.28
2013-03-30,16.619
2013-03-31,16.426000000000002
2013-04-01,16.066
2013-04-02,15.956999999999999
2013-04-03,15.897
2013-04-04,15.815
2013-04-05,15.850999999999999
2013-04-06,16.182000000000002
2013-04-07,16.109
2013-04-08,15.931
2013-04-09,15.863
2013-04-10,15.938
2013-04-11,15.506
2013-04-12,15.368
2013-04-13,15.301
2013-04-14,14.94
2013-04-15,14.908
2013-04-16,15.02
2013-04-17,15.026
2013-04-18,16.063000000000002
2013-04-19,16.265
2013-04-20,16.195
2013-04-21,16.121000000000002
2013-04-22,16.185000000000002
2013-04-23,16.442999999999998
2013-04-24,16.430999999999997
2013-04-25,16.291
2013-04-26,16.119
2013-04-27,15.936
2013-04-28,15.850999999999999
2013-04-29,15.85
2013-04-30,15.51
2013-05-01,15.402
2013-05-02,15.417
2013-05-03,15.596
2013-05-04,15.91
2013-05-05,15.895999999999999
2013-05-06,15.812
2013-05-07,15.456
2013-05-08,15.293
2013-05-09,15.459
2013-05-10,15.472999999999999
2013-05-11,15.589
2013-05-12,15.498
2013-05-13,15.059
2013-05-14,15.020999999999999
2013-05-15,14.686
2013-05-16,14.362
2013-05-17,14.254999999999999
2013-05-18,14.554
2013-05-19,14.345
2013-05-20,14.491999999999999
2013-05-21,14.549999999999999
2013-05-22,14.491999999999999
2013-05-23,14.206
2013-05-24,14.238
2013-05-25,14.216
2013-05-26,14.186
2013-05-27,14.198
2013-05-28,14.169
2013-05-29,14.298
2013-05-30,14.306
2013-05-31,14.309
2013-06-01,14.14
2013-06-02,14.046
2013-06-03,14.047
2013-06-04,13.965
2013-06-05,13.987
2013-06-06,13.885
2013-06-07,13.84
2013-06-08,13.82
2013-06-09,13.734
2013-06-10,13.785
2013-06-11,14.001999999999999
2013-06-12,14.103
2013-06-13,13.483
2013-06-14,13.288
2013-06-15,13.314
2013-06-16,13.533
2013-06-17,13.57
2013-06-18,13.235999999999999
2013-06-19,13.049999999999999
2013-06-20,12.809
2013-06-21,12.875
2013-06-22,12.858
2013-06-23,12.612
2013-06-24,12.859
2013-06-25,12.997
2013-06-26,13.215
2013-06-27,13.512
2013-06-28,12.689
2013-06-29,12.387
2013-06-30,12.297
2013-07-01,12.234
2013-07-02,12.315999999999999
2013-07-03,12.423
2013-07-04,12.656
2013-07-05,12.028
2013-07-06,12.158999999999999
2013-07-07,12.232
2013-07-08,12.488
2013-07-09,12.672
2013-07-10,12.307
2013-07-11,12.434
2013-07-12,12.693999999999999
2013-07-13,12.484
2013-07-14,12.264
2013-07-15,12.06
2013-07-16,12.105
2013-07-17,11.94
2013-07-18,11.747
2013-07-19,11.524
2013-07-20,11.295
2013-07-21,11.132
2013-07-22,11.584
2013-07-23,11.854
2013-07-24,11.793
2013-07-25,11.753
2013-07-26,11.562999999999999
2013-07-27,11.541
2013-07-28,11.593
2013-07-29,11.291
2013-07-30,11.392
2013-07-31,11.408999999999999
2013-08-01,11.725999999999999
2013-08-02,11.597
2013-08-03,11.405
2013-08-04,11.54
2013-08-05,11.383
2013-08-06,11.343
2013-08-07,11.129
2013-08-08,10.964
2013-08-09,10.831999999999999
2013-08-10,10.998
2013-08-11,10.882
2013-08-12,10.783999999999999
2013-08-13,11.056
2013-08-14,10.863
2013-08-15,10.79
2013-08-16,10.87
2013-08-17,10.94
2013-08-18,10.91
2013-08-19,10.968
2013-08-20,10.809
2013-08-21,10.647
2013-08-22,10.578999999999999
2013-08-23,10.247
2013-08-24,10.277
2013-08-25,10.439
2013-08-26,10.599
2013-08-27,10.687
2013-08-28,10.459
2013-08-29,10.112
2013-08-30,9.953
2013-08-31,10.27
2013-09-01,9.904
2013-09-02,9.866999999999999
2013-09-03,10.051
2013-09-04,10.354
2013-09-05,10.418
2013-09-06,10.512
2013-09-07,10.744
2013-09-08,10.846
2013-09-09,10.84
2013-09-10,10.731
2013-09-11,10.453999999999999
2013-09-12,10.515
2013-09-13,10.503
2013-09-14,9.997
2013-09-15,9.931
2013-09-16,9.982
2013-09-17,10.285
2013-09-18,10.453999999999999
2013-09-19,10.56
2013-09-20,10.546999999999999
2013-09-21,10.321
2013-09-22,10.4
2013-09-23,10.279
2013-09-24,10.278
2013-09-25,10.31
2013-09-26,10.203999999999999
2013-09-27,10.097999999999999
2013-09-28,10.195
2013-09-29,10.282
2013-09-30,10.248
2013-10-01,10.325
2013-10-02,10.562
2013-10-03,10.607
2013-10-04,10.533999999999999
2013-10-05,10.635
2013-10-06,10.722
2013-10-07,10.817
2013-10-08,11.028
2013-10-09,10.724
2013-10-10,10.686
2013-10-11,10.728
2013-10-12,10.753
2013-10-13,10.633
2013-10-14,11.054
2013-10-15,11.222
2013-10-16,11.394
2013-10-17,11.593
2013-10-18,12.132
2013-10-19,12.029
2013-10-20,11.41
2013-10-21,10.876
2013-10-22,10.862
2013-10-23,11.232
2013-10-24,11.253
2013-10-25,11.414
2013-10-26,11.456
2013-10-27,11.732
2013-10-28,11.764
2013-10-29,11.526
2013-10-30,11.555
2013-10-31,11.974
2013-11-01,12.161
2013-11-02,12.276
2013-11-03,13.081999999999999
2013-11-04,12.504999999999999
2013-11-05,12.433
2013-11-06,12.568
2013-11-07,12.579
2013-11-08,12.16
2013-11-09,11.906
2013-11-10,12.517999999999999
2013-11-11,12.597
2013-11-12,12.876999999999999
2013-11-13,13.084999999999999
2013-11-14,13.093
2013-11-15,13.158
2013-11-16,13.2
2013-11-17,12.886
2013-11-18,12.512
2013-11-19,12.487
2013-11-20,12.402
2013-11-21,12.552999999999999
2013-11-22,12.782
2013-11-23,12.813
2013-11-24,13.512
2013-11-25,13.165
2013-11-26,13.049
2013-11-27,13.089
2013-11-28,13.209
2013-11-29,13.244
2013-11-30,13.629
2013-12-01,14.148
2013-12-02,14.129
2013-12-03,13.725999999999999
2013-12-04,13.363999999999999
2013-12-05,13.183
2013-12-06,13.44
2013-12-07,13.696
2013-12-08,13.708
2013-12-09,13.753
2013-12-10,13.972
2013-12-11,14.471
2013-12-12,14.968
2013-12-13,15.299999999999999
2013-12-14,15.416
2013-12-15,15.297
2013-12-16,15.241
2013-12-17,15.193
2013-12-18,15.172
2013-12-19,15.431
2013-12-20,15.502
2013-12-21,15.806
2013-12-22,16.09
2013-12-23,16.221
2013-12-24,16.027
2013-12-25,15.456
2013-12-26,16.02
2013-12-27,16.209
2013-12-28,16.305
2013-12-29,16.457
2013-12-30,17.642
2013-12-31,15.98
2014-01-01,15.664
2014-01-02,15.558
2014-01-03,15.158
2014-01-04,14.813
2014-01-05,14.875
2014-01-06,15.12
2014-01-07,15.363999999999999
2014-01-08,15.785
2014-01-09,15.932
2014-01-10,15.706999999999999
2014-01-11,15.609
2014-01-12,15.757
2014-01-13,16.009
2014-01-14,16.551000000000002
2014-01-15,16.323999999999998
2014-01-16,16.387999999999998
2014-01-17,16.458
2014-01-18,16.274
2014-01-19,16.372
2014-01-20,16.765
2014-01-21,16.966
2014-01-22,16.851
2014-01-23,16.325
2014-01-24,16.224
2014-01-25,15.95
2014-01-26,15.963
2014-01-27,16.549
2014-01-28,16.496000000000002
2014-01-29,16.607
2014-01-30,16.641
2014-01-31,16.433
2014-02-01,16.279
2014-02-02,16.13
2014-02-03,16.23
2014-02-04,16.292
2014-02-05,16.432000000000002
2014-02-06,16.555999999999997
2014-02-07,16.451999999999998
2014-02-08,16.55
2014-02-09,16.723
2014-02-10,17.108
2014-02-11,17.371
2014-02-12,17.349
2014-02-13,17.267
2014-02-14,17.564999999999998
2014-02-15,17.314999999999998
2014-02-16,16.672
2014-02-17,17.127
2014-02-18,17.075
2014-02-19,17.174
2014-02-20,17.314
2014-02-21,17.516
2014-02-22,17.712
2014-02-23,17.775
2014-02-24,17.256999999999998
2014-02-25,16.89
2014-02-26,16.804000000000002
2014-02-27,16.712
2014-02-28,16.935000000000002
2014-03-01,17.054000000000002
2014-03-02,17.432
2014-03-03,17.252
2014-03-04,17.028
2014-03-05,16.926000000000002
2014-03-06,16.801000000000002
2014-03-07,16.576999999999998
2014-03-08,16.497999999999998
2014-03-09,16.63
2014-03-10,16.749000000000002
2014-03-11,16.939999999999998
2014-03-12,17.131999999999998
2014-03-13,17.194
2014-03-14,17.234
2014-03-15,16.988
2014-03-16,16.131
2014-03-17,16.4
2014-03-18,16.509999999999998
2014-03-19,16.567999999999998
2014-03-20,16.704
2014-03-21,16.427999999999997
2014-03-22,16.358
2014-03-23,16.403
2014-03-24,16.453
2014-03-25,16.387
2014-03-26,16.281
2014-03-27,16.313000000000002
2014-03-28,16.432000000000002
2014-03-29,16.247
2014-03-30,15.878
2014-03-31,15.734
2014-04-01,16.102
2014-04-02,16.255
2014-04-03,16.483
2014-04-04,16.63
2014-04-05,16.237000000000002
2014-04-06,16.634999999999998
2014-04-07,16.212
2014-04-08,16.679000000000002
2014-04-09,16.785
2014-04-10,16.63
2014-04-11,16.634999999999998
2014-04-12,15.59
2014-04-13,15.16
2014-04-14,15.431
2014-04-15,15.727
2014-04-16,15.689
2014-04-17,15.539
2014-04-18,15.34
2014-04-19,15.259
2014-04-20,15.115
2014-04-21,15.099
2014-04-22,15.209
2014-04-23,15.288
2014-04-24,15.241999999999999
2014-04-25,15.291
2014-04-26,15.219
2014-04-27,15.32
2014-04-28,15.306
2014-04-29,15.289
2014-04-30,15.122
2014-05-01,15.25
2014-05-02,15.481
2014-05-03,15.39
2014-05-04,15.4
2014-05-05,15.097999999999999
2014-05-06,15
2014-05-07,15.055
2014-05-08,15.105
2014-05-09,15.161
2014-05-10,14.684
2014-05-11,14.633
2014-05-12,14.674999999999999
2014-05-13,14.692
2014-05-14,14.506
2014-05-15,14.372
2014-05-16,14.587
2014-05-17,14.523
2014-05-18,14.187
2014-05-19,14.033
2014-05-20,14.061
2014-05-21,14.28
2014-05-22,13.984
2014-05-23,13.93
2014-05-24,14.378
2014-05-25,14.424
2014-05-26,14.185
2014-05-27,14.142
2014-05-28,14.182
2014-05-29,14.168
2014-05-30,14.276
2014-05-31,14.221
2014-06-01,14.293
2014-06-02,14.253
2014-06-03,13.79
2014-06-04,13.575
2014-06-05,13.533999999999999
2014-06-06,13.395
2014-06-07,13.078
2014-06-08,12.982
2014-06-09,13.177
2014-06-10,13.315
2014-06-11,13.308
2014-06-12,12.898
2014-06-13,12.674
2014-06-14,12.686
2014-06-15,13.433
2014-06-16,13.495
2014-06-17,13.112
2014-06-18,12.952
2014-06-19,13.174
2014-06-20,13.188
2014-06-21,13.109
2014-06-22,12.905
2014-06-23,12.878
2014-06-24,12.802
2014-06-25,12.940999999999999
2014-06-26,13.059
2014-06-27,12.721
2014-06-28,12.459999999999999
2014-06-29,12.494
2014-06-30,12.57
2014-07-01,12.658999999999999
2014-07-02,12.648
2014-07-03,12.709
2014-07-04,12.681
2014-07-05,12.543
2014-07-06,12.459999999999999
2014-07-07,13.012
2014-07-08,12.735
2014-07-09,12.273
2014-07-10,12.084
2014-07-11,12.378
2014-07-12,12.432
2014-07-13,12.362
2014-07-14,12.244
2014-07-15,12.016
2014-07-16,12.025
2014-07-17,11.914
2014-07-18,12.025
2014-07-19,12.292
2014-07-20,12.183
2014-07-21,11.987
2014-07-22,11.846
2014-07-23,11.83
2014-07-24,11.974
2014-07-25,11.838
2014-07-26,11.477
2014-07-27,11.392
2014-07-28,11.663
2014-07-29,11.703
2014-07-30,11.895999999999999
2014-07-31,11.908999999999999
2014-08-01,11.767999999999999
2014-08-02,11.321
2014-08-03,11.061
2014-08-04,11.04
2014-08-05,11.158999999999999
2014-08-06,11.382
2014-08-07,11.324
2014-08-08,11.357
2014-08-09,11.291
2014-08-10,11.237
2014-08-11,11.326
2014-08-12,11.156
2014-08-13,11.132
2014-08-14,11.116
2014-08-15,11.193
2014-08-16,11.181
2014-08-17,11.596
2014-08-18,11.621
2014-08-19,11.375
2014-08-20,10.854
2014-08-21,10.839
2014-08-22,10.705
2014-08-23,11.091
2014-08-24,11.243
2014-08-25,11.372
2014-08-26,11.084
2014-08-27,11.025
2014-08-28,11.205
2014-08-29,11.288
2014-08-30,11.317
2014-08-31,11.321
2014-09-01,11.439
2014-09-02,11.419
2014-09-03,11.54
2014-09-04,11.552
2014-09-05,11.057
2014-09-06,10.947
2014-09-07,10.972
2014-09-08,10.985999999999999
2014-09-09,10.932
2014-09-10,11.055
2014-09-11,11.126999999999999
2014-09-12,11.312999999999999
2014-09-13,11.352
2014-09-14,11.341
2014-09-15,11.141
2014-09-16,11.34
2014-09-17,11.346
2014-09-18,11.374
2014-09-19,11.353
2014-09-20,11.327
2014-09-21,11.148
2014-09-22,11.123
2014-09-23,11.100999999999999
2014-09-24,11.172
2014-09-25,11.067
2014-09-26,10.894
2014-09-27,10.93
2014-09-28,11.033
2014-09-29,11.03
2014-09-30,11.075
2014-10-01,11.167
2014-10-02,11.31
2014-10-03,11.254
2014-10-04,11.135
2014-10-05,11.253
2014-10-06,10.904
2014-10-07,10.904
2014-10-08,10.967
2014-10-09,11.356
2014-10-10,11.349
2014-10-11,11.349
2014-10-12,11.369
2014-10-13,11.347999999999999
2014-10-14,11.395
2014-10-15,11.406
2014-10-16,11.403
2014-10-17,11.895
2014-10-18,12.049999999999999
2014-10-19,12.174
2014-10-20,12.353
2014-10-21,12.923
2014-10-22,12.581999999999999
2014-10-23,12.639
2014-10-24,12.496
2014-10-25,12.545
2014-10-26,12.702
2014-10-27,12.737
2014-10-28,12.709
2014-10-29,12.293
2014-10-30,12.041
2014-10-31,11.850999999999999
2014-11-01,11.709
2014-11-02,11.887
2014-11-03,12.619
2014-11-04,12.531
2014-11-05,12.597
2014-11-06,12.520999999999999
2014-11-07,12.244
2014-11-08,11.997
2014-11-09,12.133
2014-11-10,12.298
2014-11-11,12.347
2014-11-12,12.39
2014-11-13,12.693
2014-11-14,13.019
2014-11-15,13.478
2014-11-16,13.318
2014-11-17,13.134
2014-11-18,13.359
2014-11-19,13.655
2014-11-20,13.267999999999999
2014-11-21,13.231
2014-11-22,13.689
2014-11-23,13.934
2014-11-24,13.773
2014-11-25,13.579
2014-11-26,13.596
2014-11-27,13.637
2014-11-28,13.439
2014-11-29,13.459999999999999
2014-11-30,13.403
2014-12-01,13.498
2014-12-02,14.308
2014-12-03,15.103
2014-12-04,15.254999999999999
2014-12-05,15.368
2014-12-06,14.806
2014-12-07,14.366
2014-12-08,14.666
2014-12-09,14.719
2014-12-10,14.443
2014-12-11,14.314
2014-12-12,14.522
2014-12-13,14.714
2014-12-14,14.641
2014-12-15,14.779
2014-12-16,14.924
2014-12-17,14.831999999999999
2014-12-18,14.924
2014-12-19,15.172
2014-12-20,14.595
2014-12-21,14.285
2014-12-22,14.35
2014-12-23,14.357
2014-12-24,14.814
2014-12-25,15.027
2014-12-26,15.116999999999999
2014-12-27,15.48
2014-12-28,16.081
2014-12-29,16.154
2014-12-30,16.259999999999998
2014-12-31,15.805
2015-01-01,15.485
2015-01-02,15.467
2015-01-03,15.435
2015-01-04,15.297
2015-01-05,15.736
2015-01-06,15.705
2015-01-07,15.520999999999999
2015-01-08,15.531
2015-01-09,15.991999999999999
2015-01-10,15.917
2015-01-11,15.899
2015-01-12,15.943
2015-01-13,15.834
2015-01-14,15.996
2015-01-15,16.03
2015-01-16,16.112000000000002
2015-01-17,16.195
2015-01-18,16.387999999999998
2015-01-19,16.458
2015-01-20,16.451
2015-01-21,16.206
2015-01-22,16.192
2015-01-23,16.784
2015-01-24,17.241
2015-01-25,17.603
2015-01-26,17.558
2015-01-27,17.427
2015-01-28,16.846
2015-01-29,16.958
2015-01-30,17.429000000000002
2015-01-31,18.131999999999998
2015-02-01,18.244
2015-02-02,18.259999999999998
2015-02-03,18.281
2015-02-04,18.476
2015-02-05,18.472
2015-02-06,18.203
2015-02-07,18.072
2015-02-08,17.877
2015-02-09,17.697
2015-02-10,17.332
2015-02-11,17.387999999999998
2015-02-12,17.448
2015-02-13,17.42
2015-02-14,17.064
2015-02-15,17.152
2015-02-16,17.585
2015-02-17,17.336
2015-02-18,17.28
2015-02-19,17.123
2015-02-20,17.061
2015-02-21,17.108
2015-02-22,17.292
2015-02-23,18.221
2015-02-24,18.198
2015-02-25,17.286
2015-02-26,17.206
2015-02-27,17.127
2015-02-28,17.147
2015-03-01,17.284
2015-03-02,17.523
2015-03-03,17.819
2015-03-04,17.718
2015-03-05,17.753
2015-03-06,17.867
2015-03-07,18.103
2015-03-08,18.123
2015-03-09,17.945
2015-03-10,18.503999999999998
2015-03-11,18.535
2015-03-12,18.247
2015-03-13,17.828
2015-03-14,17.489
2015-03-15,17.33
2015-03-16,17.601
2015-03-17,17.617
2015-03-18,17.820999999999998
2015-03-19,17.812
2015-03-20,18.17
2015-03-21,18.058
2015-03-22,17.341
2015-03-23,17.243
2015-03-24,16.805999999999997
2015-03-25,16.668
2015-03-26,16.922
2015-03-27,17.047
2015-03-28,17.391
2015-03-29,17.362000000000002
2015-03-30,17.112000000000002
2015-03-31,17.204
2015-04-01,16.497999999999998
2015-04-02,16.468
2015-04-03,16.458
2015-04-04,16.63
2015-04-05,16.595
2015-04-06,16.651
2015-04-07,16.342
2015-04-08,16.436
2015-04-09,16.597
2015-04-10,16.761
2015-04-11,16.82
2015-04-12,16.875
2015-04-13,17.009999999999998
2015-04-14,16.813000000000002
2015-04-15,16.502000000000002
2015-04-16,16.603
2015-04-17,16.457
